device_type,avg_current,peak_current,duty_cycle,onoff_rate,usage_duration
Air Conditioner,8.818550608025873,11.554731296967411,0.9546325217276703,0.10243399118677743,254.47674163502654
TV,0.3686712780172867,0.9039157259133112,0.677151371078661,0.11117416283979187,131.9244592644115
TV,0.5023703200585575,0.8888639550338966,0.7433291755515432,0.1689728170821017,77.54808979569084
Fan,0.2710966854922071,0.4756763051617837,0.8633034662902963,0.046748158407348854,202.1990182983097
Refrigerator,0.8269821619433978,2.9118375999240884,0.6693198033079717,0.3829266439571281,1264.6610074159858
Kettle,9.399903068438382,11.977950780203578,0.20163146131202953,0.03452040310397843,5.230820538675204
Fan,0.36601776693389093,0.4550095155678803,0.9276328761271975,0.056499213194570456,125.32360573208165
Heater,8.553062536863026,4.5815658933743935,0.9236412867292184,0.18769241062493378,243.11112125920053
Charger,0.06017452054249785,0.042054346796413095,0.33025200861860926,0.3356263426606825,55.71662397786699
Refrigerator,0.7584803591494685,2.486665827131313,0.4008279547400686,0.38166698806710553,739.8797693931643
Water Pump,3.5126199382525307,8.028679109382042,0.646821698441684,0.027076408661891205,51.13993037281556
Water Pump,4.061296280258668,7.261596007767755,0.6236043570387367,0.07248212836266033,80.5636217886147
Refrigerator,0.9765267345859138,2.428306292784348,0.6444928909041543,0.2618739392739445,814.7636060118639
Fan,0.29045878983164075,0.41601211711319336,0.7153450616861192,0.07955868818581964,168.16101072096922
Refrigerator,0.7343412114023226,1.481992515991836,0.6744502286160539,0.40806408920975823,715.8926297909568
Refrigerator,0.7652216646196314,1.5055317199023281,0.46265461075398817,0.35326578742365033,1205.9156973335935
TV,0.5302661011989678,0.5630576611877053,0.6326886109893908,0.15326944262093048,85.02664585184299
Charger,0.11606008100125212,0.14702958719747028,0.20931048823002407,0.7693001578973637,41.45416975066547
TV,0.6035472537671798,0.5528982601363994,0.6024559410778578,0.16292501120518343,169.78608664815943
Fan,0.31836980838345164,0.430108299396114,0.9545415323218793,0.07265107033516205,244.36248603199985
Refrigerator,0.6431619591932889,2.5508190291849893,0.5282732700287914,0.504281922417558,470.8435907306689
Refrigerator,1.3638908267531828,2.4121162292760614,0.49618176340791387,0.3030782592756719,1308.8164914032618
Heater,8.164245207957212,7.879255051244412,0.9652982477953265,0.046393690431557166,62.707414939203396
Refrigerator,0.9324443828243265,2.0116184451846593,0.5241394697401294,0.4914460627171107,704.5241247109504
LED Light,0.06653165700170063,0.061730218432361934,0.857317080798274,0.04407627469382282,138.20602643633802
LED Light,0.05239912278295132,0.08458917766058005,0.7320941916480875,0.0761027902502028,176.1419762425498
LED Light,0.03100427059120603,0.051296957007167646,0.8574269294896714,0.04319450186421158,108.63186785347132
Charger,0.04519082653674215,0.0971997246516142,0.39494868697342256,0.4224058656420678,25.70038450140472
TV,0.6658997314910641,0.5834750895172346,0.4484621845043942,0.01708169656165306,165.51098624586098
LED Light,0.07211739007733664,0.08436177969542193,0.9312765533932156,0.08447832281168877,235.4764775546097
Water Pump,4.006717615441241,5.776177586652513,0.4615843976417705,0.13814457884579376,115.62072730109178
Air Conditioner,7.039559792822441,6.628935845644593,0.929145667776553,0.06195291663703742,584.5006285655597
LED Light,0.056039063992901345,0.0820515741323592,0.8518798178485608,0.06341040313763313,49.15169835611883
Heater,5.500152402977483,6.049091553264551,0.8416958041328569,0.1633490558945363,235.56440717478094
Fan,0.3362603412682029,0.4137121456149105,0.9745182197551667,0.050233853509680265,257.9373278272586
Air Conditioner,8.545505538497581,9.25012094420237,0.8232008683328998,0.10907257042672834,87.6514285627777
Fan,0.37229272224513216,0.5035499904877914,0.7952649100772765,0.16962184700312602,285.73359498306695
Fan,0.34664641517508704,0.5960687836164893,0.926370808361721,0.04972097692266127,175.36664440747856
Charger,0.10089273072177914,0.10693071948498112,0.25196614476442536,0.3163275172971013,8.812394375422427
Refrigerator,1.0634347579746048,1.3413548706044673,0.5651625009378263,0.5410154963423868,594.0510377370667
Refrigerator,1.1266094948344123,1.8858281960839272,0.313670235616435,0.32786082490212026,1223.8935214734142
Kettle,9.34803118321247,8.553234735012676,0.2749152953436401,0.02133465745601265,6.904685082734874
LED Light,0.07624328398982713,0.03302216150579081,0.7494444447188311,0.013172877345456191,226.0145756960298
Air Conditioner,6.9085190695827325,8.68574323599315,0.8875953846469529,0.1053537814538984,231.02724589361668
Air Conditioner,6.286948119433111,6.450132533357509,0.9478256152009592,0.16053516250525737,135.3444615022214
Refrigerator,0.7726858659640513,1.122433316287144,0.5363664371308907,0.5956866733682344,490.1858636432996
Washing Machine / Motor,4.097501946621427,7.2123606429667895,0.34445913098684355,0.697331077146981,57.44600751223042
Fan,0.42817110699662936,0.37246105251050454,0.8062813981651646,0.02106909689626664,90.03755228200598
Fan,0.31784813223476727,0.31872939818333407,0.8458520962314648,0.021802723128185743,97.10575165040501
Charger,0.0974849846534099,0.1557696778421514,0.26144302902443634,0.34366368627923455,55.93447407328053
Kettle,8.53515367818001,9.475666589845464,0.28545312652628185,0.09319026844206034,9.152678412882626
Fan,0.4357261124230788,0.31854253820676676,0.7277081584334135,0.032558197841245876,190.7074652142562
Fan,0.38449209960500574,0.593102086331683,0.730567930261881,0.0016639884454384025,147.06735401080587
Water Pump,6.5477357188368135,6.265120068006032,0.7086562948781208,0.1686086873343407,88.19631903418966
Refrigerator,1.2872494316527427,1.8946648533323756,0.6159458484142155,0.447338522818183,428.9337029431576
LED Light,0.02483609082542748,0.08095575148816356,0.8489383457065899,0.04368507026151796,226.9672217361471
Air Conditioner,7.693565916119341,11.347695988966503,0.9019423543676267,0.036808206964289346,219.8002284493557
Kettle,7.091686910130948,7.433135946911953,0.19679815006650797,0.07018624268242159,5.726295038186594
TV,0.39744591679287766,0.8992779190652995,0.4428116536844153,0.15613986083432574,165.63137986315144
Refrigerator,0.8345997443058916,2.7066929952174474,0.6453965801851272,0.5090090367050177,492.47031158392986
TV,0.6200550331008303,0.6208294604095925,0.4272149256366679,0.06338082754412495,62.687127909412936
TV,0.5813120216169001,0.7012631777450711,0.7680160210183615,0.1300510142187323,34.467036446665716
Air Conditioner,8.687822520531,6.84462274662728,0.6124484028652036,0.111626831625643,472.61022011501
Fan,0.30810090113428407,0.44099648044738093,0.9670423412188044,0.1415442700535055,46.794871064469746
Washing Machine / Motor,2.4807661657821547,7.351518892499213,0.6757726508399186,0.3394033490227037,82.35280688136646
Heater,4.3568350694469,8.683069635359576,0.7942264809133717,0.06857841826979594,142.95960573564193
LED Light,0.0260466800826456,0.03127552779560848,0.7283328882267784,0.06830067734163568,49.220935084261825
Fan,0.4377059566946261,0.35435498371502483,0.8868260209719523,0.044535215824616996,112.94843259574314
TV,0.6285885011104764,0.6770322811775471,0.6623283069309571,0.10745513473360763,128.33988215721024
Refrigerator,0.7257485102810587,1.192251703464303,0.4698290428743822,0.5734715624531741,918.3206786171002
Charger,0.07662048235071453,0.07044710758164718,0.39659696647420384,0.5504349766910828,15.67891425779803
TV,0.5044375285889592,0.7227589072465805,0.7867874058473262,0.11423983679258275,158.1490524463015
Heater,8.843069076729648,8.744953769484976,0.9592916772651321,0.06674296969515858,297.85038792022056
Refrigerator,0.6027187842205451,1.4958648996116144,0.6711165917501262,0.5728535661593133,1121.4685180825268
Air Conditioner,5.092442673871169,8.238042599271363,0.5743941419245764,0.11167689551404439,555.3684068136444
LED Light,0.061333118123005445,0.09113260411025653,0.8908874061937744,0.0761121537043158,73.2193414377347
LED Light,0.060114358803374845,0.07750689696707955,0.8085759972513594,0.05936607912085384,32.73541968749071
Charger,0.09558741511783872,0.16831812404631122,0.10134450799765865,0.550616363339204,43.76599086345351
Fan,0.3310205389055133,0.5718333006397491,0.7964487103743646,0.09528739726875833,91.02782941031992
Fan,0.4415868242113541,0.45889791718368594,0.7725679882338667,0.10012071423094152,213.4974898384791
Refrigerator,1.3680561601832475,2.8286808853329672,0.40611403563442094,0.5615812260759556,665.5555403995327
Washing Machine / Motor,4.2203410018912795,3.544036951150328,0.6728520293204654,0.5261570873817387,140.1670916698032
Kettle,6.016405801720668,8.386143137101879,0.2937718670935577,0.06949674606058467,7.815905327294687
Charger,0.11690129635029999,0.1614810958539117,0.17300574821007964,0.3200582891442577,59.199056140331315
Washing Machine / Motor,4.222029409308183,6.956707620098182,0.5295310294335428,0.43265318506020944,130.1322408501506
Fan,0.41293420094199784,0.4835493060309664,0.8120373835398116,0.05106727475264883,58.586065917544914
LED Light,0.027051574806626292,0.07544472114812445,0.9238134637796269,0.05833687650971597,289.78658808812634
Water Pump,5.582762673798154,6.012092471284911,0.588763643965835,0.14334495653629012,106.39366326334734
Washing Machine / Motor,2.724322809231764,6.159910464916531,0.5463159195920497,0.5753828631860765,67.57521370439093
LED Light,0.02045984195895352,0.04533481663713004,0.7110164087502463,0.010802575413069138,121.49237532146293
Water Pump,3.9828203699387026,4.045470901512096,0.5735232146073308,0.07179408593740173,69.29979057274733
Charger,0.04332543218225485,0.117547008628287,0.196548252450724,0.3770780248126707,29.92453765416353
Water Pump,4.848239207578521,4.924486976115997,0.5222949896058495,0.15479215996464205,59.91238493313066
TV,0.6048518481801298,0.9680882820832526,0.7763003436937845,0.03495625697498677,159.95898394505056
Water Pump,5.695925089266202,8.246293132498232,0.45541897697787775,0.0061505881019432666,112.78119944207515
Fan,0.3780952084351688,0.5936943345524426,0.8810479288130135,0.07156281682270978,204.91071041744266
Air Conditioner,5.799491898597775,7.39115768329709,0.89897159462665,0.11262531877840938,63.11615709820272
LED Light,0.037154407354349606,0.08711628572780322,0.9584109989090308,0.0846514338690278,278.1101640826797
LED Light,0.026295810705090492,0.04694315111037692,0.9959987779801439,0.014249554290151324,164.69980143186615
Washing Machine / Motor,4.331544006188871,6.058689529212359,0.591483699390141,0.6806057575827369,145.61590323159106
Refrigerator,0.6345253993091772,2.2429288453135694,0.6111510822147508,0.4001433441537561,707.5651944070501
LED Light,0.056637202546497956,0.05020413872681791,0.8743714664267837,0.015436271527420232,159.90782750080072
Air Conditioner,5.120080902869345,8.383365177397394,0.7856600077165514,0.19062492250159302,339.0374642676348
Refrigerator,1.3361137591491956,1.0767277227114023,0.6483188689352453,0.40509995991757186,754.0052677442907
Kettle,9.424381328945534,7.420826212604382,0.15310712112275243,0.04454336752860302,11.546986702128168
Air Conditioner,5.838643688446801,11.3080499097201,0.8081121258034765,0.08574502835029629,158.46099913223856
Fan,0.40432538219572156,0.4496686993607826,0.7036309350328321,0.0018076938158584355,126.39792287190329
Heater,6.127155971281728,8.655220613578182,0.8420285940723067,0.13772585798010867,106.22811469762446
Kettle,7.9424332719873885,9.064046265855437,0.23091696003829204,0.01034975035935677,6.042074267100176
Fan,0.33656320044189386,0.31316998279290154,0.7497249339460468,0.08910832774837818,86.48007566014051
Air Conditioner,7.353734225665699,9.34171254998505,0.82789813994986,0.09940472955544133,77.31429923105246
Washing Machine / Motor,4.8701474540505085,4.5826886566747955,0.6128258086289724,0.38766083918929956,147.3931183615514
Charger,0.07713515657069453,0.055496094105762596,0.33517371417617015,0.46622385912381914,37.52384243892529
LED Light,0.061400293449239945,0.044065358206133956,0.8607483053419244,0.009667644964671963,151.60015278971
TV,0.6146892058934164,0.7548630376440899,0.520026833162176,0.030252856892535186,65.54795821543419
LED Light,0.06809222671297938,0.09717036510247234,0.8463562131779088,0.010973619867750351,177.9490620228971
Air Conditioner,6.628694954395501,7.393640188743005,0.767400488459584,0.03976570605729599,334.5392273880986
Refrigerator,0.6906775595636186,2.4150456379560854,0.3124699636447685,0.5480786761968968,458.06388318916623
TV,0.321130357563441,0.812920597491188,0.42180371096548785,0.16728794747522469,101.91018090910845
Refrigerator,1.4489791006867347,2.04046097820618,0.5708375139134577,0.5114063520246654,449.3566652615308
LED Light,0.07271779918130948,0.08581982151248496,0.8975355503975276,0.08505817290942419,264.16943425914667
Heater,4.763264900003035,9.068208288129483,0.7421797854321914,0.05631077254563915,257.04002371210095
Charger,0.02168628700821044,0.055773808448180924,0.12762414793708593,0.4198720864691292,10.500994951337724
Water Pump,6.216935156128907,6.749605352598316,0.5078544660866704,0.15723368428987428,39.66887044907927
Fan,0.2520568991871384,0.5148149919726434,0.9118738487665786,0.1245379081899595,297.32938844345375
Heater,8.725948805635033,7.846775371339326,0.7018507466611582,0.1848295898273398,239.33525354770154
Charger,0.10910506169305347,0.1309247626476433,0.3417716941056706,0.5137155355801071,11.23690800396998
Fan,0.4004795764607576,0.4593882055052796,0.9032314213684883,0.0856915807697591,227.50404529164754
Refrigerator,0.9189815927886475,1.7622937640694711,0.46474091325779876,0.4910317288539776,814.8684548914753
Fan,0.3580557786374842,0.3237840853893575,0.869755168093974,0.1816037090843325,137.00440888451953
Fan,0.26240828339131084,0.3213467036633729,0.8721597549031289,0.1132036849775642,267.0690484680034
TV,0.4366281548126272,0.6692534397127364,0.40283672510974844,0.13605013766607482,152.0703833197806
Heater,5.269420054805341,8.699975535509237,0.8751936086094678,0.06456289954276866,177.28179997537973
Fan,0.3182488899515441,0.43325502206350996,0.9026760320702316,0.10177881401397604,262.59033522575754
TV,0.4798333411681049,0.9184317111132961,0.6289260742520306,0.19984145978868817,65.89546330355199
TV,0.40332017165103684,0.9335058034553002,0.667707316700334,0.08961709745661531,98.0640312446883
Water Pump,5.869311148163478,8.170211339633351,0.4052533494839735,0.07089232405917732,91.70983596350649
Washing Machine / Motor,5.906349356801537,7.735582516181892,0.44341307334793756,0.37028956433154114,78.85000984171411
Air Conditioner,7.96311946864269,10.705123075392478,0.8816425951015796,0.14452234496688993,170.43234289410975
Washing Machine / Motor,5.257694268316608,3.160922016077011,0.3190935158715024,0.6946914803443147,109.96182334869478
Air Conditioner,7.288399267886501,11.118081353927554,0.9029640767076793,0.026442304564059937,445.51387540516254
Washing Machine / Motor,4.29101303699265,3.456638221826662,0.38151753411996864,0.31555429209370806,106.99403736892475
Air Conditioner,8.520525413734568,11.326521056483918,0.9788317374044866,0.1735410919533376,61.15609644655662
Kettle,6.84608207097691,9.56289851050202,0.2574113307980732,0.03143148787246922,4.016037771303473
LED Light,0.05816576278457253,0.09393008633033657,0.8837720405034457,0.0873698593466345,225.47272497584532
Fan,0.2674893003599771,0.4132089530389952,0.8240549590869877,0.007962287889150765,103.97678685689239
Charger,0.0869926342161323,0.10988128436704474,0.21511665241583636,0.3595785227702324,18.471647513151098
Water Pump,6.4186954810012065,4.392462122334532,0.6879149049873139,0.06951598087150004,119.43347877679719
Kettle,8.756628926898033,11.892971672172447,0.2931251445675185,0.016093701120241843,5.174973672793859
TV,0.50504609764128,0.6454384271157912,0.5877627367957032,0.1715715567034978,68.78449990161016
TV,0.4642394788953066,0.949298455284485,0.7585026865886316,0.1371425537649362,157.43688753955522
TV,0.5133920834979131,0.7981967998462307,0.5464113062986061,0.16142140406390257,103.72579988803997
Refrigerator,1.1953718917315574,2.18382880883814,0.5945119595133685,0.42853581138123087,376.0952905298629
Washing Machine / Motor,4.352371166055828,6.781474619301969,0.4653250245604441,0.5101163164007301,43.24237478773746
Fan,0.30526382169317073,0.4296056782783518,0.9941106222826555,0.013500509336764388,170.04926848276065
Charger,0.033043945453334646,0.16558614393086873,0.3129481224759628,0.563718042464614,33.3004200233579
Heater,7.94343214615712,6.432929204088759,0.6668400351062536,0.00667864097317148,134.1435124454754
TV,0.575107682546294,0.6367372576874899,0.6945892698476291,0.010331471422928208,27.88711884230663
Kettle,7.503535819182695,11.602527538806521,0.11889141025374383,0.03708041975448475,11.507449481141062
Kettle,8.986266695213573,10.925693898205571,0.24729884174335584,0.09253297368745983,8.362010766239145
TV,0.5412981690736118,0.6136305267798312,0.6175148281566988,0.13899402662429516,102.42672454185421
Fan,0.2924894554390946,0.49905707817403566,0.8233592466647637,0.08048125185986235,268.8384598219957
LED Light,0.034826194040608785,0.04116812760792318,0.9615350699776605,0.021921398735804433,293.48361907116544
Refrigerator,1.417275318353869,2.6087488282754014,0.3263319373452615,0.4770291200310327,951.9631756032073
Washing Machine / Motor,3.325572350786065,7.900002077996657,0.4278782746665002,0.6720930536157965,109.7972699857501
Kettle,8.050945881140901,9.116080414484001,0.22901948912853065,0.05574745489756538,10.727307664030924
Kettle,6.249270900196743,7.487405608715167,0.12489977965358956,0.09148783806173705,4.683206561510027
Refrigerator,1.3554672338483447,1.896341694042637,0.5546771657431766,0.28849512792267346,1071.8640324306307
Kettle,8.870889018973966,9.569269365962182,0.11132299462694469,0.01698828751608249,6.423572650682738
Charger,0.034908974876824775,0.19745575365101317,0.3667856386222791,0.685656816612507,27.63313815945657
Air Conditioner,5.448964287966355,7.747339911469656,0.8070918619922696,0.16086406521943453,545.595165770045
Washing Machine / Motor,2.358538179283311,6.415249490147817,0.6849056312140688,0.45028855402701107,159.2171882106522
Refrigerator,1.3385187954004647,1.570488684613533,0.39568443521368746,0.5147903197524804,364.275313392684
Kettle,9.224838620689733,11.38637437829253,0.27025776785950295,0.043336694869683494,12.104086616241371
Air Conditioner,7.89681965123348,11.44820925801433,0.6178435571653547,0.1816517109354132,227.12005276522817
Air Conditioner,7.7347981828984835,6.118099292288482,0.8678213300056826,0.0974032081032479,499.11835953360907
Fan,0.4110180636991325,0.5468951415125303,0.9798131524398284,0.10885079322273955,84.07614482425899
Heater,5.825256387709027,9.336795206454179,0.6156974304162185,0.1975965288840522,209.3813609299218
Kettle,6.428943207078094,7.009168368786543,0.24252093685094658,0.006958178354357903,8.956372469595685
Water Pump,3.7088895332258787,5.461737121075757,0.6205350170796304,0.06384220717745451,56.66609698248008
Kettle,6.817070212934079,9.498796450790659,0.2530703987839308,0.08956692126378932,12.47654411052659
Water Pump,5.364620018490957,8.461154299744358,0.6800136163859423,0.029736878471339347,105.46157464079464
LED Light,0.056176572588767695,0.08786951518190413,0.9952039489631392,0.028840543781874575,289.5065810600501
Water Pump,5.562933437229782,8.067077071604345,0.5397897983832678,0.11906215036869004,28.77079476273158
Fan,0.3775376493791871,0.37260662399426314,0.914215817013438,0.01827829726635528,83.80299084603621
Air Conditioner,5.296636423096123,11.348723238868496,0.9238405989811083,0.19851797518676895,426.8724835807101
Refrigerator,1.4167168587117829,1.2449628337005945,0.5136144452818626,0.5517850774047569,767.427116885587
Fan,0.38162044361129843,0.5993248167030601,0.8355218427944331,0.07094571134604254,138.190125045306
Washing Machine / Motor,5.11405717941023,6.850558261151427,0.390513050917467,0.7876992388026129,179.2773180937408
Heater,5.1678954156093315,8.547914688163939,0.6031379684962492,0.10784610546729663,244.31703789803356
Refrigerator,1.053663071773582,2.089763372058787,0.4134028761083757,0.5793700622165971,1260.4090817925558
LED Light,0.05559329420644306,0.09246117486977566,0.7555990538586143,0.007896916219082862,94.66774587557529
Refrigerator,0.824963083115546,2.219057019508127,0.5340779141571415,0.3478951243490755,854.1055977690562
Charger,0.06578136500846249,0.09388513338896973,0.27329739881980214,0.5193293422035519,5.954025976954487
Air Conditioner,6.857326979180611,7.520388645356236,0.7525140230743834,0.006099309570550893,131.17760168862793
Heater,8.912413255305534,8.159726359510397,0.9826195634916826,0.040289296329158765,263.2683975910562
Air Conditioner,7.211367183939073,7.519472178241505,0.977810689890678,0.0057262387671305655,167.85327126006774
Heater,8.291780275795483,9.992362848705998,0.8518564936929829,0.15902814450230449,241.0713818801241
Refrigerator,0.9878847565625326,1.349573430090316,0.6948400343696466,0.42446008497406973,1083.6780214725886
Refrigerator,1.1504901080814127,2.1314946131022916,0.585880926552903,0.5750818461517471,1339.9701996553174
Air Conditioner,7.146218684043197,10.511257466215145,0.5700322796794682,0.0696549230726383,270.3565488200221
Charger,0.05407634893488872,0.10952843035076519,0.19342472616434764,0.5190611735404316,24.740214504891686
Refrigerator,0.8688049416487947,2.7338820856610244,0.5986973231192638,0.5431062193489768,864.2803859722055
LED Light,0.06749474262355092,0.08527326999561877,0.727361830914607,0.04944203047025815,45.540865204493954
Kettle,8.272833363149964,10.978159941105773,0.25364955552926327,0.08029920178671529,13.551881098436638
LED Light,0.07705181373502462,0.04057405242466301,0.8297004403127806,0.0943615920167599,143.32637557005302
Air Conditioner,6.979177419767494,11.094793487931064,0.937350992163356,0.03411207560130369,133.56617183469183
Washing Machine / Motor,4.590313963227436,7.83138125948698,0.5041501626515448,0.7934384234708602,75.33740923697962
Fan,0.3366944465511269,0.5991547061708851,0.8677177854839806,0.0642324305271907,89.43005799428335
Washing Machine / Motor,2.7042681441506304,4.3245359674891,0.33055732671812227,0.6892341699575926,40.472445222834295
Heater,8.385136356308186,5.495351851879013,0.9189036102592429,0.09139607192560098,118.63351926070084
Washing Machine / Motor,3.3847412308545555,5.629464842894999,0.39285144084124235,0.32380618921374404,115.88481808465333
TV,0.39898519249325853,0.8226188222766658,0.6603886980874178,0.16490341395998587,86.83337071567614
Charger,0.060121482771132884,0.16524577162538584,0.3290813077488986,0.36699934060283534,9.868547890968717
LED Light,0.02789406110763559,0.0801077475277462,0.9727097561996922,0.0179683108870242,94.13669772944696
LED Light,0.03386448779528428,0.07703249205191098,0.7059131613263092,0.010410858198457384,245.97734305076114
LED Light,0.04769344846518739,0.03065321338789653,0.7740036593564869,0.07264617151130048,297.78868686432816
TV,0.33941874056517696,0.6160392889330826,0.683560002500633,0.16474889238245993,157.12464453289246
Water Pump,4.164917312925057,8.037557981525744,0.592585167054954,0.13096961247782557,30.8200850184663
LED Light,0.04552960006688452,0.05421544947828741,0.8113116288953808,0.09876495637360579,40.82948168137027
Refrigerator,1.1029567838591998,2.4140623386457687,0.3709927339964047,0.3008892536922475,1224.2327303626705
Washing Machine / Motor,5.000619295179687,6.155871020045034,0.42652882280379223,0.38047774372836457,91.4014445743417
Charger,0.065272542662994,0.1648686207363659,0.3307069716347944,0.6338780125992678,52.01280904625686
TV,0.5870245530594143,0.8884106836201405,0.6693678915645731,0.12289989205103852,162.79505503232187
Water Pump,4.1149080269084966,6.613217165655746,0.5379848339036929,0.020960797907917807,115.41283313784307
Fan,0.3238272387618409,0.4071577001979134,0.8032274853548326,0.1041087674609717,148.97951852455924
TV,0.39070344696020637,0.965745193459463,0.7633640429074279,0.15625812948113846,23.10419929891447
LED Light,0.07784104442706213,0.05689446990900601,0.7116988037724734,0.003095579091934353,134.75642518565476
Refrigerator,0.7883589853771078,1.0074393216361184,0.3966024907424245,0.40388926864142605,733.154345576118
Fan,0.37995760935285994,0.331030234458145,0.8206081650664722,0.14578784002103146,240.5516386827184
Heater,5.674284754994906,7.053465311572668,0.9708699350943956,0.18027737136213143,54.267135627172266
LED Light,0.027089889657299374,0.07877160157549054,0.8886828540339652,0.0877472013527053,228.46918182704917
TV,0.5514015600334271,0.7786259166592053,0.6970543958726763,0.05595338617740817,110.39241722439571
Water Pump,4.730825796994814,7.397236679082989,0.5804765122215358,0.06671991616845545,43.39655517958016
Fan,0.33934529374052813,0.33703495974310654,0.7617940107630885,0.0001886830535262174,40.60156394513827
Washing Machine / Motor,3.303072478573474,3.1754380560815,0.5605601434803666,0.5674523920948975,98.90195569910121
Heater,4.928020319777166,8.857222909841607,0.766428094221312,0.018686373368499855,160.7725836134737
TV,0.6809040313449295,0.5249300731995821,0.4599637012988559,0.10751622761030287,112.12679537956956
Water Pump,5.833491984090905,8.143721328642386,0.5142634678331531,0.03702174608556905,116.90962509168376
TV,0.32923403641046006,0.6368331924607289,0.7920021852787268,0.11925171504654042,133.55793356816324
Refrigerator,0.7048009716762402,2.1929491550879048,0.409991676789456,0.23185805161390635,789.7471275313433
LED Light,0.02072926848138898,0.09789151786953473,0.7129479735851728,0.08911431136980712,172.47929945330097
Refrigerator,0.9087396052137091,1.8214008011730862,0.5881664276369372,0.4046144776939167,1375.6643475589538
Refrigerator,0.8783413003497258,1.233757521181878,0.6943433761643749,0.32345305940958025,448.5692992406541
Heater,5.572587861045527,8.351031584567512,0.9305076599450324,0.14626901903705433,297.11998744363433
Charger,0.06658717289076753,0.03980615837920244,0.15592162422043332,0.5802543670389866,52.64039033960694
Air Conditioner,5.9692424255497905,8.484406954606898,0.6163651209350267,0.09826981805375706,531.131382559611
Water Pump,4.228482779488243,6.9900918241831835,0.4687264713205108,0.020848639776955502,84.6750497994065
Air Conditioner,6.090230995261602,11.229274084248758,0.7424961422887497,0.06111529186556515,339.52502527229467
Fan,0.4140135004111299,0.3124736879539781,0.8494389830644127,0.13786208242053807,98.12422030881551
Refrigerator,1.2779816386913314,2.432650686952056,0.5677541694679477,0.39079676615127,1032.197106398111
Charger,0.10047370647669406,0.18618303738675118,0.3690254093839195,0.7600004173748274,54.92489387211385
LED Light,0.035134461210401695,0.08285293501223948,0.838161849182242,0.08419985528900616,226.69248283363555
TV,0.5252657553815819,0.9718870601724081,0.4015321162001291,0.04762496865079975,170.1516224656652
Water Pump,3.5601027578795423,6.0040622215787485,0.43010304052328235,0.10904221576348004,83.6720388168203
Charger,0.06985448783312932,0.17886107590467962,0.13256894341084283,0.6958664464998264,14.391500304790803
Water Pump,6.004766545805543,5.013359531536524,0.6670115272896678,0.12994656975147814,109.13296094257737
Washing Machine / Motor,4.364248312195957,4.467639770839748,0.35973938012778933,0.4842883469190688,92.27964587128639
TV,0.3513399706458779,0.8250935832228267,0.7929930322404992,0.1823637139078894,90.26090572877608
Air Conditioner,5.62951405947547,10.02584825691471,0.876968842220712,0.022078846849986757,312.6133025001632
Kettle,7.170897751359087,7.4589618920797935,0.25831478178600553,0.09554141647460966,7.963737058144778
Refrigerator,1.3403831344745005,1.4200946745841392,0.45763345940401273,0.32664097393096514,756.1770110665548
Fan,0.4369087761431031,0.3910156630887399,0.9345672738990669,0.1531717287769484,216.74702600396623
Water Pump,5.855770844829511,7.962955700982721,0.5976401663033758,0.17139676114227517,70.07700503279162
TV,0.46604287074197304,0.5446699511459334,0.575112590919848,0.04614691804141076,66.59143279945987
Refrigerator,0.9763184398142604,2.82203139995844,0.6972654955733913,0.24243681997918085,565.6806343027388
Refrigerator,1.09889033827529,1.657491976699213,0.5881734808903112,0.4575082432404978,679.412931644506
Kettle,8.557563543612007,11.300803071719193,0.18189925566911036,0.01695201603294624,12.079229979526255
Air Conditioner,6.637882967555109,11.718436611732821,0.932714702541343,0.05930031420478781,146.01284016870758
Fan,0.30748191929311597,0.41033579632684586,0.7174275856241049,0.02230244246425528,169.2827137323286
Heater,8.644733677863115,9.50913497005981,0.8862705920490308,0.17693647548433755,116.30496744865869
LED Light,0.0349575337489325,0.058726804612494084,0.9266653415629146,0.022879816549162248,50.78457565377411
Fan,0.38527221357454483,0.503889954718543,0.983777393209626,0.059164819499307214,30.3002654329706
LED Light,0.02853496212123177,0.03849694575957002,0.7909825442702786,0.01010458110106467,216.8835622574156
Charger,0.09856268042879977,0.19012479262475157,0.36309664929219565,0.4043338122557959,32.281644183944934
Kettle,9.129766540800773,8.20090860760307,0.22863572337397914,0.08822124118173136,7.825805714339145
Fan,0.4369591034985567,0.5727606408619461,0.9458874608642934,0.17763826993226084,83.78931517601066
Air Conditioner,6.083636892987485,11.132448972625728,0.515942397604296,0.015219997796154862,207.91403014014801
Charger,0.04100529201793052,0.16326587790391323,0.30576173656943206,0.6404889646058818,35.39490200060567
LED Light,0.07817507766587352,0.08425929763527802,0.9818496824692567,0.08948273504276488,191.432994278993
LED Light,0.06332425629216422,0.09203370463255522,0.8779133002560352,0.03915256981778294,141.4078970291284
TV,0.6010908551303904,0.7368866462572115,0.5787088635358428,0.0014193064989774353,151.10371695463886
Water Pump,4.646603187206526,4.539118369259735,0.5573654305401697,0.14678729094665685,111.3415052848118
LED Light,0.07790712178616273,0.030345798665408673,0.9855435356269717,0.06391199378155003,264.33793952040594
Charger,0.09386620535618252,0.18423922544693724,0.3763088548161406,0.5675533900003017,33.13296006211013
LED Light,0.03188585796558441,0.06957311782001269,0.8391797460065008,0.09720053296315372,194.30236362804598
Washing Machine / Motor,2.123472530169844,3.8283158373820636,0.4580499539098269,0.4581669545942761,44.55811964750665
